id,carat,cut,color,clarity,depth,table,x,y,z,price
4007,0.3,Premium,H,VS1,61.9,58.0,4.28,4.34,2.66,628
4008,1.07,Premium,D,SI2,61.8,59.0,6.56,6.49,4.04,4199
4009,0.42,Very Good,E,SI1,62.7,56.0,4.78,4.81,2.99,755
4010,1.01,Ideal,D,SI2,60.2,57.0,6.56,6.58,3.96,5206
4011,0.5,Ideal,F,SI2,61.4,57.0,5.08,5.12,3.13,1142
4012,1.26,Ideal,F,VS1,62.0,57.0,6.93,6.88,4.29,10693
4013,0.32,Ideal,D,VVS2,63.0,56.0,4.39,4.42,2.77,1066
4014,1.0,Premium,J,SI1,58.2,58.0,6.61,6.53,3.81,3920
4015,0.5,Premium,E,SI1,62.5,58.0,5.06,4.99,3.14,1415
4016,1.01,Very Good,E,SI2,62.5,59.0,6.33,6.38,3.97,4725
4017,1.01,Premium,E,SI2,60.5,56.0,6.6,6.55,3.98,3801
4018,0.32,Ideal,D,VS2,62.5,55.0,4.36,4.39,2.73,758
4019,0.7,Fair,D,SI2,64.6,59.0,5.59,5.55,3.59,2382
4020,0.31,Ideal,G,VVS2,61.2,55.0,4.38,4.42,2.69,684
4021,0.71,Premium,E,SI2,60.8,58.0,5.75,5.78,3.52,2331
4022,0.71,Premium,G,SI1,62.5,57.0,5.67,5.64,3.54,2206
4023,1.13,Ideal,G,SI1,61.4,56.0,6.75,6.71,4.13,6773
4024,1.01,Good,F,SI1,63.3,59.0,6.34,6.39,4.03,4967
4025,1.09,Premium,F,SI1,60.9,60.0,6.63,6.59,4.02,5436
4026,0.4,Ideal,E,VVS2,62.4,57.0,4.7,4.72,2.94,944
4027,0.41,Ideal,E,VS1,61.2,56.0,4.76,4.73,2.91,1153
4028,0.57,Very Good,D,SI1,62.2,58.0,5.32,5.34,3.3,1662
4029,0.9,Premium,G,VS2,61.9,59.0,6.21,6.18,3.84,4259
4030,0.72,Ideal,F,SI2,62.7,55.0,5.74,5.77,3.6,2331
4031,1.13,Ideal,E,VVS2,61.2,57.0,6.69,6.66,4.08,10003
4032,1.22,Ideal,G,VVS2,60.8,57.0,6.95,6.91,4.21,9475
4033,0.27,Ideal,H,VS2,62.9,56.0,4.1,4.16,2.6,491
4034,0.58,Premium,G,VVS2,61.8,58.0,5.37,5.33,3.3,2137
4035,0.92,Ideal,D,SI2,62.2,57.0,6.29,6.24,3.89,4355
4036,0.31,Ideal,F,VS2,62.2,55.0,4.28,4.3,2.67,625
4037,0.31,Ideal,E,VS2,62.5,57.0,4.33,4.36,2.71,723
4038,0.42,Premium,G,VS1,61.5,59.0,4.78,4.84,2.96,921
4039,1.0,Good,H,SI2,57.7,61.0,6.56,6.52,3.79,4129
4040,1.01,Very Good,F,VS2,62.7,58.0,6.35,6.41,4.0,7423
4041,0.79,Ideal,E,SI2,61.3,56.0,5.95,5.98,3.66,2902
4042,1.01,Premium,H,SI1,62.1,58.0,6.38,6.43,3.97,5131
4043,0.54,Ideal,G,VVS1,61.9,56.0,5.23,5.2,3.23,1925
4044,0.9,Very Good,I,VS2,62.4,60.0,6.11,6.14,3.83,3819
4045,1.01,Very Good,G,SI1,63.2,57.0,6.4,6.37,4.04,4931
4046,0.23,Very Good,F,VVS1,60.7,58.0,3.95,4.0,2.4,530
4047,1.21,Ideal,H,VS1,61.1,57.0,6.83,6.89,4.19,6468
4048,0.31,Ideal,H,SI1,61.2,54.0,4.36,4.4,2.68,464
4049,0.7,Very Good,F,SI1,61.1,57.0,5.68,5.75,3.48,2422
4050,0.35,Ideal,I,VVS1,61.5,55.0,4.55,4.58,2.81,581
4051,1.22,Premium,H,SI1,59.6,59.0,6.97,6.94,4.15,5799
4052,0.34,Ideal,D,VVS1,62.1,57.0,4.47,4.5,2.78,1212
4053,0.41,Ideal,E,VS1,60.3,56.0,4.82,4.86,2.92,1051
4054,0.41,Ideal,F,VVS1,61.7,57.0,4.78,4.74,2.93,1326
4055,0.33,Ideal,G,VVS2,62.0,55.0,4.42,4.46,2.76,995
4056,0.31,Ideal,F,VVS1,61.8,56.0,4.37,4.39,2.71,857
4057,0.42,Premium,F,VS2,61.1,59.0,4.8,4.84,2.95,998
4058,0.71,Premium,H,SI1,63.0,61.0,5.64,5.6,3.54,2211
4059,0.52,Premium,H,SI1,61.3,58.0,5.18,5.14,3.17,1196
4060,0.93,Very Good,H,SI2,62.7,58.0,6.21,6.25,3.9,3435
4061,1.04,Ideal,F,VS1,61.1,57.0,6.54,6.58,4.0,7477
4062,1.26,Ideal,J,SI1,62.4,54.0,6.88,6.91,4.29,4788
4063,1.0,Very Good,F,SI1,61.5,61.0,6.3,6.4,3.9,4682
4064,0.52,Very Good,G,VS2,63.1,59.0,5.12,5.15,3.23,1367
4065,1.01,Premium,G,SI2,59.5,59.0,6.51,6.57,3.91,4488
4066,1.55,Very Good,G,VS2,58.9,62.0,7.59,7.53,4.46,9526
4067,1.25,Ideal,J,SI1,61.6,56.0,6.87,6.89,4.24,5174
4068,0.7,Good,E,SI1,61.1,61.0,5.67,5.74,3.49,2553
4069,1.51,Very Good,J,VS1,60.0,62.0,7.45,7.36,4.44,8874
4070,0.9,Good,E,SI1,63.9,58.0,6.02,6.11,3.87,4259
4071,0.41,Ideal,G,VVS1,61.5,56.0,4.75,4.82,2.94,1169
4072,1.0,Ideal,G,VS2,62.5,57.0,6.29,6.35,3.94,5774
4073,0.41,Ideal,H,VVS1,62.6,54.0,4.74,4.77,2.97,939
4074,2.01,Ideal,G,SI1,62.4,57.0,8.02,8.08,5.02,18431
4075,0.7,Ideal,I,VS1,61.9,55.0,5.72,5.74,3.54,2441
4076,0.53,Ideal,D,SI1,60.4,57.0,5.23,5.26,3.17,1628
4077,0.31,Premium,H,SI2,61.7,58.0,4.34,4.38,2.69,429
4078,0.42,Very Good,D,VS2,63.2,55.0,4.76,4.8,3.02,1032
4079,0.68,Very Good,E,VVS1,59.6,56.0,5.66,5.69,3.38,3415
4080,0.9,Good,E,SI1,63.6,61.0,5.99,6.05,3.81,3597
4081,0.75,Premium,F,VS1,60.7,60.0,5.89,5.85,3.56,2968
4082,0.43,Ideal,E,VS2,62.9,56.0,4.86,4.79,3.03,1048
4083,0.31,Ideal,D,VS2,61.4,56.0,4.34,4.37,2.68,504
4084,1.1,Very Good,H,VS2,62.8,58.0,6.52,6.55,4.11,5197
4085,0.7,Very Good,F,VS1,62.4,60.0,5.65,5.68,3.53,3057
4086,0.32,Ideal,D,VS2,62.0,57.0,4.36,4.34,2.69,972
4087,0.54,Ideal,E,SI1,61.7,55.0,5.24,5.26,3.24,1746
4088,1.5,Good,H,VS2,63.8,57.0,7.15,7.21,4.57,9576
4089,1.01,Good,I,SI1,64.1,58.0,6.25,6.22,4.01,3749
4090,1.67,Ideal,I,VS1,61.7,55.0,7.63,7.69,4.73,13203
4091,1.2,Very Good,H,SI1,62.9,55.0,6.73,6.81,4.26,5526
4092,0.54,Ideal,G,VS2,61.4,57.0,5.23,5.25,3.21,1637
4093,0.7,Ideal,E,SI2,62.0,57.0,5.69,5.66,3.52,2415
4094,1.5,Very Good,H,VS1,60.4,59.0,7.38,7.41,4.48,12951
4095,0.72,Ideal,G,SI1,59.9,57.0,5.86,5.84,3.51,2385
4096,1.0,Premium,E,SI2,61.7,59.0,6.43,6.44,3.97,4956
4097,0.29,Very Good,D,SI1,62.1,55.0,4.23,4.26,2.64,737
4098,0.35,Premium,G,VS1,62.6,55.0,4.53,4.49,2.81,906
4099,1.32,Ideal,I,SI1,62.3,57.0,6.98,7.02,4.36,6532
4100,0.31,Very Good,H,VS1,61.8,59.0,4.33,4.35,2.68,668
4101,1.11,Ideal,D,SI2,62.1,57.0,6.62,6.64,4.11,5416
4102,1.22,Premium,H,SI1,61.5,58.0,6.86,6.88,4.23,6580
4103,0.33,Ideal,I,SI1,62.1,57.0,4.44,4.45,2.76,445
4104,1.51,Fair,G,SI1,65.0,58.0,6.95,6.89,4.51,8362
4105,0.32,Very Good,D,SI1,61.4,61.0,4.39,4.43,2.71,571
4106,1.05,Ideal,H,SI2,61.2,56.0,6.56,6.61,4.03,4617
4107,1.01,Good,G,SI1,63.5,58.0,6.28,6.34,4.01,4102
4108,0.32,Premium,F,VS2,60.8,58.0,4.43,4.39,2.68,828
4109,1.52,Premium,E,SI2,59.6,60.0,7.53,7.48,4.49,10483
4110,0.33,Ideal,E,VVS1,61.2,56.0,4.5,4.47,2.74,1094
4111,0.36,Ideal,D,SI1,61.5,56.0,4.57,4.6,2.82,851
4112,1.06,Ideal,F,VS2,61.9,57.0,6.52,6.55,4.04,7768
4113,1.5,Very Good,G,VS2,61.8,61.0,7.37,7.4,4.55,13196
4114,1.5,Premium,G,VS2,62.1,61.0,7.29,7.32,4.54,15568
4115,1.0,Premium,F,SI2,62.9,58.0,6.34,6.3,3.98,3745
4116,0.31,Ideal,D,VS2,61.8,56.0,4.37,4.39,2.7,879
4117,0.34,Ideal,G,VS2,61.0,57.0,4.51,4.53,2.76,646
4118,0.4,Very Good,D,VVS2,60.3,59.0,4.78,4.81,2.89,1054
4119,0.5,Ideal,H,VS2,62.4,58.0,5.08,5.11,3.18,1337
4120,1.65,Ideal,I,VS1,61.4,57.0,7.59,7.64,4.68,13298
4121,0.9,Very Good,H,VS1,61.8,59.0,6.14,6.11,3.78,4136
4122,1.24,Premium,H,VS2,62.0,58.0,6.89,6.93,4.28,8165
4123,1.06,Ideal,G,VS2,61.1,57.0,6.57,6.62,4.03,6482
4124,0.79,Ideal,G,SI2,61.3,56.0,5.96,6.0,3.66,2690
4125,1.2,Premium,I,SI1,61.9,57.0,6.8,6.84,4.22,5292
4126,1.25,Premium,D,SI1,62.5,58.0,6.91,6.83,4.32,9030
4127,0.3,Premium,H,VVS2,62.0,59.0,4.25,4.28,2.64,605
4128,1.07,Ideal,H,SI1,61.6,57.0,6.56,6.52,4.03,4613
4129,2.01,Very Good,I,VS2,60.7,56.0,8.07,8.13,4.96,17403
4130,0.32,Ideal,G,IF,62.8,56.0,4.4,4.37,2.75,918
4131,0.31,Very Good,G,VS2,63.3,56.0,4.33,4.31,2.73,698
4132,0.72,Ideal,E,VS1,62.7,56.0,5.68,5.73,3.57,2893
4133,0.9,Good,I,VS1,64.1,57.0,6.08,6.04,3.9,3998
4134,0.74,Ideal,G,VS1,60.9,57.0,5.85,5.87,3.57,3718
4135,0.81,Very Good,F,SI2,61.2,57.0,5.95,6.01,3.66,3282
4136,0.72,Ideal,D,VS2,60.2,56.0,5.83,5.87,3.53,3197
4137,2.01,Ideal,I,VS2,62.0,56.0,8.09,8.13,5.04,15825
4138,0.4,Premium,E,SI1,61.4,59.0,4.73,4.75,2.9,737
4139,0.79,Ideal,D,SI1,61.8,56.0,5.92,5.94,3.67,3210
4140,0.71,Ideal,F,VS1,61.1,57.0,5.72,5.79,3.52,2835
4141,1.12,Ideal,H,SI2,60.4,54.0,6.73,6.77,4.08,4018
4142,0.3,Ideal,G,VVS2,62.0,57.0,4.34,4.3,2.68,878
4143,1.0,Premium,E,SI2,61.0,58.0,6.47,6.44,3.94,4149
4144,0.36,Ideal,D,VS2,62.2,56.0,4.6,4.57,2.86,829
4145,1.61,Ideal,F,VS2,61.9,57.0,7.51,7.54,4.67,12681
4146,1.21,Ideal,I,SI2,61.7,56.0,6.8,6.84,4.21,4794
4147,1.5,Good,F,SI2,59.2,61.0,7.32,7.42,4.36,8064
4148,2.0,Fair,J,I1,56.0,56.0,8.45,8.49,4.82,1847
4149,1.01,Premium,E,SI2,62.7,58.0,6.38,6.42,4.01,4951
4150,1.07,Premium,H,SI2,62.5,58.0,6.58,6.49,4.08,4140
4151,0.3,Ideal,E,VVS2,62.2,53.0,4.34,4.39,2.71,842
4152,0.35,Ideal,E,VS2,61.4,56.0,4.55,4.58,2.81,767
4153,0.7,Ideal,H,SI2,61.8,58.0,5.69,5.73,3.53,2129
4154,0.81,Ideal,G,SI1,61.3,57.0,6.04,5.99,3.69,3564
4155,0.31,Ideal,H,VS1,60.9,57.0,4.33,4.35,2.63,544
4156,1.12,Ideal,F,VS2,61.4,58.0,6.65,6.72,4.11,7532
4157,0.33,Premium,G,IF,60.2,58.0,4.49,4.44,2.69,1052
4158,1.04,Premium,G,SI1,62.2,58.0,6.49,6.45,4.03,4477
4159,0.5,Very Good,G,VS2,61.4,57.0,5.09,5.15,3.15,1358
4160,1.0,Fair,H,VS2,66.9,55.0,6.15,6.12,4.09,3713
4161,0.32,Premium,E,VS2,62.6,59.0,4.37,4.41,2.75,844
4162,1.51,Very Good,E,SI1,61.5,58.0,7.36,7.33,4.51,10809
4163,0.91,Premium,D,SI1,63.0,59.0,6.14,6.09,3.85,3641
4164,0.72,Premium,F,VS2,60.7,58.0,5.8,5.74,3.5,2840
4165,0.59,Ideal,D,VS2,62.2,55.0,5.39,5.41,3.35,2106
4166,1.05,Ideal,G,SI1,62.4,57.0,6.54,6.48,4.06,4900
4167,0.79,Very Good,F,VVS1,58.7,63.0,6.02,6.07,3.51,4852
4168,0.53,Ideal,D,VS2,60.1,56.0,5.24,5.26,3.16,1723
4169,0.35,Ideal,H,IF,62.2,56.0,4.52,4.49,2.8,984
4170,0.54,Ideal,F,VS1,61.2,55.0,5.26,5.3,3.23,2630
4171,0.59,Premium,H,VVS2,60.3,59.0,5.52,5.49,3.31,2086
4172,1.21,Premium,G,VS1,61.6,58.0,6.84,6.8,4.21,8233
4173,0.32,Premium,D,VS2,61.9,59.0,4.37,4.41,2.71,718
4174,1.01,Premium,G,VS1,61.5,58.0,6.42,6.38,3.94,6044
4175,0.56,Ideal,E,VS2,61.9,55.0,5.26,5.27,3.26,1689
4176,0.39,Ideal,I,VS1,61.8,54.0,4.67,4.71,2.9,703
4177,0.31,Ideal,E,VS1,61.7,55.0,4.35,4.37,2.69,942
4178,1.24,Premium,F,SI2,59.4,58.0,7.08,7.01,4.16,4816
4179,0.75,Ideal,E,SI2,61.5,55.0,5.9,5.83,3.61,2302
4180,0.34,Ideal,D,SI1,61.8,55.0,4.48,4.51,2.77,855
4181,0.86,Ideal,E,VS1,62.9,57.0,6.0,6.03,3.78,4624
4182,1.2,Very Good,G,VS2,63.2,57.0,6.76,6.82,4.27,8347
4183,0.31,Very Good,G,SI2,61.2,58.0,4.32,4.34,2.65,363
4184,0.39,Ideal,E,VVS2,62.4,56.0,4.68,4.63,2.91,1060
4185,2.05,Ideal,J,VS1,62.5,56.0,8.06,8.1,5.05,14900
4186,0.32,Ideal,E,VVS2,61.9,56.0,4.43,4.41,2.74,842
4187,0.7,Good,E,SI2,58.6,64.0,5.8,5.74,3.41,2282
4188,0.53,Ideal,E,VS2,61.7,55.0,5.21,5.24,3.21,1629
4189,0.34,Ideal,H,VS1,61.1,56.0,4.49,4.46,2.73,765
4190,0.9,Good,H,SI2,62.2,62.0,6.12,6.19,3.83,3149
4191,0.3,Ideal,E,VVS2,61.6,56.0,4.37,4.33,2.68,1013
4192,0.41,Very Good,E,VS2,63.0,58.0,4.73,4.74,2.99,938
4193,1.0,Very Good,F,VS2,60.5,59.0,6.41,6.46,3.9,6944
4194,0.71,Premium,D,SI2,59.2,60.0,5.84,5.8,3.44,2028
4195,0.7,Very Good,H,SI1,62.0,57.0,5.73,5.7,3.53,2048
4196,1.12,Ideal,G,SI1,62.1,56.0,6.65,6.7,4.15,5817
4197,0.42,Premium,D,VS2,60.0,61.0,4.84,4.88,2.92,982
4198,0.52,Ideal,F,VVS2,62.3,55.0,5.12,5.12,3.19,2012
4199,1.57,Premium,G,SI1,61.9,58.0,7.4,7.44,4.59,9037
4200,0.73,Ideal,E,VS2,60.4,59.0,5.8,5.83,3.51,3162
4201,0.53,Ideal,E,VS1,61.1,55.0,5.22,5.25,3.2,3167
4202,0.32,Ideal,I,VS1,61.5,56.0,4.4,4.39,2.7,529
4203,0.52,Ideal,D,SI1,62.5,57.0,5.13,5.16,3.21,1749
4204,1.2,Ideal,F,VVS1,61.7,56.0,6.84,6.81,4.21,11226
4205,0.41,Ideal,F,IF,60.5,56.0,4.82,4.85,2.92,1439
4206,1.34,Premium,J,SI2,62.5,58.0,7.04,7.01,4.39,4790
4207,1.0,Good,D,SI2,63.8,58.0,6.28,6.24,3.99,4118
4208,0.51,Ideal,F,SI1,62.7,55.0,5.13,5.09,3.2,1273
4209,0.41,Ideal,G,SI1,61.1,54.0,4.8,4.85,2.95,741
4210,0.73,Ideal,G,SI2,60.2,56.0,5.87,5.9,3.54,2517
4211,0.23,Very Good,E,VS1,61.2,59.0,3.95,3.97,2.42,428
4212,0.7,Ideal,E,SI1,60.3,56.0,5.76,5.79,3.47,2891
4213,1.12,Premium,E,SI2,62.3,56.0,6.71,6.68,4.17,4478
4214,0.39,Ideal,G,VS1,62.0,56.0,4.68,4.73,2.92,910
4215,0.41,Very Good,G,SI2,61.6,58.0,4.68,4.72,2.9,766
4216,0.34,Premium,G,SI2,59.6,60.0,4.56,4.59,2.73,523
4217,0.53,Ideal,G,VS2,61.7,55.0,5.22,5.26,3.23,1577
4218,0.29,Ideal,F,VVS1,61.9,56.0,4.22,4.25,2.62,664
4219,1.02,Ideal,F,VS1,61.8,56.0,6.46,6.43,3.99,7862
4220,0.26,Premium,H,VVS2,62.3,58.0,4.06,4.08,2.54,565
4221,1.52,Ideal,G,SI1,61.3,55.0,7.47,7.39,4.55,12117
4222,0.9,Good,H,VS1,62.6,62.0,6.01,6.08,3.79,4155
4223,0.42,Premium,G,VS2,61.5,58.0,4.82,4.8,2.96,847
4224,0.31,Ideal,D,SI1,61.5,56.0,4.35,4.38,2.69,766
4225,0.5,Very Good,H,VS2,62.3,57.0,5.06,5.09,3.16,1358
4226,0.72,Very Good,G,VS2,62.4,58.0,5.67,5.71,3.55,2570
4227,0.32,Ideal,E,VS1,61.6,55.0,4.4,4.43,2.72,692
4228,1.4,Premium,G,SI1,62.3,59.0,7.07,7.11,4.41,8213
4229,0.7,Ideal,E,SI2,60.8,56.0,5.75,5.79,3.5,2593
4230,0.55,Premium,D,SI2,60.0,58.0,5.33,5.35,3.2,1186
4231,0.32,Premium,G,VS1,60.3,58.0,4.4,4.42,2.66,645
4232,0.51,Ideal,H,VS2,62.2,57.0,5.1,5.06,3.17,1138
4233,0.71,Ideal,H,VS1,62.2,57.0,5.68,5.72,3.55,2651
4234,0.59,Ideal,H,VS1,62.0,55.0,5.38,5.42,3.34,1781
4235,0.3,Very Good,G,VS1,60.7,59.0,4.3,4.32,2.62,565
4236,0.32,Ideal,G,VVS1,61.9,55.0,4.39,4.42,2.72,683
4237,1.06,Ideal,G,VS2,61.4,56.0,6.61,6.57,4.03,6606
4238,0.38,Premium,G,VVS2,58.9,58.0,4.75,4.71,2.79,1125
4239,0.7,Premium,G,VS2,60.9,62.0,5.75,5.73,3.49,2317
4240,0.56,Ideal,E,SI1,62.6,57.0,5.29,5.23,3.29,1698
4241,1.05,Ideal,G,VS1,61.3,55.0,6.54,6.57,4.01,7481
4242,0.35,Ideal,G,VVS2,60.9,57.0,4.51,4.57,2.76,786
4243,0.59,Premium,E,VS2,61.1,58.0,5.39,5.46,3.32,1843
4244,0.91,Premium,F,SI1,61.3,60.0,6.13,6.08,3.74,3936
4245,1.03,Ideal,F,SI1,61.0,57.0,6.49,6.52,3.97,4678
4246,0.9,Very Good,F,SI1,62.1,61.0,6.1,6.13,3.79,3760
4247,0.31,Premium,E,SI1,61.9,60.0,4.29,4.32,2.67,472
4248,0.72,Good,H,SI1,60.8,61.0,5.76,5.8,3.52,2146
4249,0.91,Good,I,VS2,64.1,63.0,6.09,6.03,3.89,3338
4250,0.42,Ideal,J,IF,61.9,56.0,4.78,4.81,2.97,998
4251,0.51,Ideal,E,VS2,61.6,56.0,5.1,5.14,3.15,1656
4252,1.01,Ideal,D,SI2,61.8,57.0,6.39,6.46,3.97,5051
4253,0.3,Ideal,J,VS1,62.3,57.0,4.29,4.32,2.68,506
4254,0.3,Ideal,G,VS1,62.0,56.0,4.3,4.34,2.68,672
4255,1.01,Very Good,E,SI1,59.3,58.0,6.52,6.55,3.88,4955
4256,1.06,Premium,H,SI2,58.4,59.0,6.74,6.64,3.9,4242
4257,0.3,Ideal,D,VS2,62.1,55.0,4.3,4.32,2.68,710
4258,1.0,Ideal,D,SI2,62.1,57.0,6.44,6.39,3.98,4553
4259,1.08,Ideal,F,VVS1,61.5,56.0,6.62,6.6,4.06,9784
4260,2.0,Very Good,H,SI1,60.9,60.0,8.07,8.15,4.94,16280
4261,0.3,Ideal,I,VS2,62.5,57.0,4.28,4.25,2.67,558
4262,0.4,Ideal,G,VS1,61.7,54.0,4.76,4.81,2.95,817
4263,1.3,Ideal,G,VS2,62.0,56.0,7.07,7.0,4.36,10335
4264,0.36,Very Good,E,VS2,61.6,56.0,4.59,4.62,2.83,631
4265,0.52,Ideal,E,VS2,62.3,55.0,5.15,5.12,3.21,1826
4266,0.52,Ideal,G,VS1,62.7,55.0,5.15,5.19,3.23,1935
4267,1.01,Ideal,D,SI2,59.5,57.0,6.54,6.49,3.87,5057
4268,1.5,Very Good,J,SI1,60.9,60.0,7.3,7.37,4.48,7879
4269,1.1,Ideal,G,VS2,62.1,60.0,6.58,6.53,4.06,7163
4270,1.16,Premium,D,SI2,61.3,58.0,6.71,6.74,4.13,5271
4271,1.03,Premium,H,VS2,61.9,56.0,6.46,6.42,3.99,5260
4272,1.5,Good,F,SI2,64.0,56.0,7.18,7.28,4.65,9316
4273,0.7,Ideal,G,VS1,61.1,57.0,5.71,5.75,3.5,2631
4274,0.9,Good,F,SI2,64.0,57.0,6.05,6.09,3.89,3437
4275,0.56,Ideal,D,VS2,61.4,56.0,5.33,5.28,3.27,1963
4276,1.02,Premium,G,SI1,63.0,59.0,6.32,6.37,4.0,4721
4277,0.9,Good,H,SI1,63.8,55.0,6.12,6.17,3.92,3522
4278,1.07,Ideal,F,SI1,61.7,56.0,6.58,6.56,4.05,4937
4279,0.31,Ideal,D,VS2,62.1,54.0,4.37,4.34,2.7,589
4280,0.9,Very Good,I,VS2,61.5,60.0,6.19,6.26,3.83,3712
4281,0.41,Ideal,F,SI1,61.9,56.0,4.77,4.8,2.96,990
4282,0.23,Premium,E,VVS1,60.9,59.0,3.96,3.98,2.42,530
4283,0.72,Ideal,I,SI1,61.6,56.0,5.75,5.77,3.55,2271
4284,0.74,Ideal,F,VS1,62.9,57.0,5.73,5.77,3.61,2706
4285,1.07,Ideal,G,IF,62.2,56.0,6.55,6.53,4.07,10090
4286,0.32,Ideal,G,VS2,62.1,54.0,4.41,4.39,2.74,974
4287,1.02,Very Good,H,SI1,62.5,59.0,6.37,6.43,4.0,4511
4288,0.51,Premium,D,VS2,60.1,58.0,5.26,5.24,3.15,2056
4289,1.56,Ideal,I,VS1,61.6,57.0,7.46,7.41,4.58,9896
4290,2.0,Ideal,D,SI2,61.3,57.0,8.08,8.05,4.97,16960
4291,0.31,Ideal,H,VS1,61.8,55.0,4.34,4.36,2.69,544
4292,0.5,Premium,E,VS2,62.3,59.0,5.11,5.06,3.17,1445
4293,0.51,Ideal,E,SI1,61.7,56.0,5.1,5.17,3.17,1337
4294,0.35,Ideal,G,VS2,61.8,55.0,4.52,4.55,2.8,748
4295,0.33,Premium,G,VS2,60.0,58.0,4.47,4.49,2.69,743
4296,0.41,Premium,D,VVS2,62.1,56.0,4.75,4.72,2.94,1356
4297,0.7,Good,J,VS1,63.6,56.0,5.58,5.61,3.56,2052
4298,0.35,Ideal,E,SI1,62.4,57.0,4.48,4.53,2.81,660
4299,2.01,Ideal,I,SI1,62.7,57.0,7.93,8.03,5.0,16130
4300,1.02,Premium,I,SI2,62.3,59.0,6.4,6.44,4.0,3913
4301,0.47,Ideal,E,SI1,62.3,55.0,4.98,5.0,3.13,1090
4302,1.01,Premium,F,VS2,62.6,60.0,6.41,6.34,3.99,5950
4303,0.31,Ideal,G,VVS1,61.4,56.0,4.38,4.4,2.7,789
4304,0.4,Ideal,F,VVS2,62.1,56.0,4.71,4.73,2.93,998
4305,0.3,Very Good,G,SI1,62.7,57.0,4.3,4.34,2.71,432
4306,0.31,Ideal,D,SI1,62.5,57.0,4.35,4.36,2.72,552
4307,1.11,Premium,D,VVS2,62.8,58.0,6.61,6.56,4.14,12360
4308,1.35,Premium,F,VS2,62.1,58.0,7.05,7.01,4.37,10030
4309,0.32,Premium,E,VS2,61.8,58.0,4.39,4.38,2.71,702
4310,2.12,Ideal,H,SI2,62.9,55.0,8.19,8.11,5.13,17118
4311,0.3,Ideal,G,VVS2,61.9,56.0,4.32,4.35,2.68,687
4312,1.0,Good,F,VS2,60.0,61.0,6.42,6.45,3.88,5652
4313,1.01,Premium,I,SI2,62.9,58.0,6.37,6.32,3.99,3770
4314,0.42,Very Good,F,VS2,59.8,59.0,4.87,4.84,2.91,958
4315,0.3,Premium,I,SI1,61.0,60.0,4.33,4.37,2.65,434
4316,1.01,Good,D,SI2,63.9,57.0,6.35,6.27,4.04,4338
4317,0.9,Ideal,I,SI1,62.0,56.0,6.13,6.06,3.77,2823
4318,0.41,Ideal,F,VS1,61.2,56.0,4.8,4.84,2.95,1077
4319,1.02,Premium,E,VS2,60.5,59.0,6.52,6.49,3.94,5293
4320,0.55,Ideal,E,VS2,62.1,56.0,5.24,5.26,3.26,1754
4321,1.01,Ideal,E,VS1,62.6,57.0,6.45,6.4,4.03,7692
4322,0.31,Ideal,G,VVS2,61.2,55.0,4.38,4.41,2.69,836
4323,0.7,Premium,G,SI1,61.6,60.0,5.7,5.73,3.51,2368
4324,1.0,Premium,E,SI1,61.3,60.0,6.41,6.35,3.92,4812
4325,0.72,Ideal,F,VVS2,61.0,57.0,5.75,5.79,3.52,3206
4326,1.26,Ideal,I,SI1,62.2,56.0,6.88,6.92,4.29,5763
4327,1.01,Very Good,E,SI1,63.0,57.0,6.44,6.35,4.03,5783
4328,0.3,Premium,E,SI1,61.9,60.0,4.29,4.32,2.67,675
4329,1.57,Ideal,I,VS1,61.6,55.0,7.5,7.48,4.61,11119
4330,1.07,Ideal,G,SI2,61.0,57.0,6.63,6.65,4.05,4861
4331,1.03,Premium,H,VS2,60.6,58.0,6.57,6.53,3.97,5690
4332,0.53,Ideal,H,VS2,61.8,56.0,5.2,5.22,3.22,1359
4333,0.71,Good,F,SI1,63.8,56.0,5.63,5.69,3.6,2622
4334,0.5,Premium,E,SI2,58.6,61.0,5.17,5.14,3.04,1206
4335,0.51,Very Good,F,VS1,60.5,58.0,5.17,5.22,3.14,1778
4336,0.34,Ideal,D,VS2,62.8,55.0,4.45,4.44,2.8,1033
4337,0.38,Ideal,E,VS1,61.8,55.0,4.66,4.7,2.89,1000
4338,0.35,Ideal,G,VS1,62.0,57.0,4.52,4.48,2.79,906
4339,0.91,Ideal,H,VS1,62.0,57.0,6.18,6.22,3.86,4890
4340,1.02,Very Good,G,SI1,58.7,61.0,6.57,6.63,3.88,4613
4341,0.32,Ideal,D,SI1,62.0,55.0,4.41,4.39,2.73,756
4342,1.04,Ideal,G,VS2,62.9,56.0,6.44,6.4,4.05,6468
4343,1.5,Ideal,H,VS2,62.2,57.0,7.33,7.24,4.53,10750
4344,1.47,Very Good,I,SI1,62.8,57.0,7.19,7.08,4.5,7680
4345,0.4,Ideal,F,VVS2,61.3,57.0,4.78,4.76,2.93,1141
4346,1.01,Good,D,SI2,63.9,56.0,6.36,6.32,4.05,4032
4347,1.5,Ideal,G,VVS2,62.4,57.0,7.31,7.36,4.58,15826
4348,0.55,Ideal,F,SI2,62.2,55.0,5.27,5.29,3.28,1142
4349,0.37,Premium,F,VS2,60.1,59.0,4.68,4.65,2.81,932
4350,0.32,Very Good,E,SI1,61.9,55.0,4.38,4.42,2.72,638
4351,0.32,Ideal,G,VS1,61.6,55.0,4.41,4.43,2.72,695
